Date,vol,por,bmw,ret_vol,ret_por,ret_bmw,sq_vol,sq_por,sq_bmw,q_vol,q_por,q_bmw
2009-03-09,21.121374130249023,17.57864761352539,11.98377513885498,-3.9695180777744254,0.0,1.689363122961618,15.75707376977797,0.0,2.8539477612226305,281172.0,0.0,2994898.0
2009-03-10,21.715063095092773,20.081701278686523,12.79794692993164,2.8108444137329824,14.23917084062387,6.7939508347154565,7.9008463182139135,202.7539862284731,46.157767944530846,376053.0,1377322.0,4125005.0
2009-03-11,24.865110397338867,21.416278839111328,13.629949569702148,14.50627745566142,6.645739531248007,6.5010633684113195,210.43208562063077,44.165853917192486,42.26382492009953,931394.0,1697107.0,7427554.0
2009-03-12,25.368000030517575,22.0864372253418,13.903318405151367,2.0224709448003475,3.1292008815583694,2.005648179776731,4.0903887225616105,9.791898157145676,4.0226246210417145,408022.0,1119884.0,10265354.0
2009-03-13,25.416893005371094,21.96615028381348,13.41303539276123,0.19273484230015736,-0.5446190361128256,-3.5263740504459684,0.037146719436466524,0.2966098944964632,12.435313943658706,275563.0,1152994.0,4522911.0
2009-03-16,25.675323486328125,22.21244430541992,13.356576919555664,1.0167666083436,1.1212434515115222,-0.42092242026019466,1.0338143358425478,1.257186877557471,0.17717568387769994,256645.0,531995.0,3706861.0
2009-03-17,24.94194221496582,22.475927352905277,13.579435348510742,-2.8563662372270593,1.1861956471898472,1.6685295214283968,8.15882808117067,1.4070601134121403,2.7839907638780748,404532.0,809262.0,2855591.0
2009-03-18,24.42508316040039,22.40719223022461,13.25554656982422,-2.0722486248697214,-0.3058166259457318,-2.3851417262503616,4.294214363274452,0.09352380870483162,5.688901054300555,327021.0,1086968.0,3036680.0
2009-03-19,25.33307647705078,22.682130813598636,12.994062423706056,3.7174625391756644,1.2270104194632925,-1.9726394889926557,13.819527730174379,1.505554569471485,3.891306553533206,487140.0,966086.0,5123063.0
2009-03-20,24.72542381286621,21.937509536743164,13.062402725219728,-2.398653257669048,-3.282854168220606,0.5259348407392173,5.753537450526335,10.777131489803406,0.2766074567033858,566692.0,1135337.0,5034956.0
2009-03-23,24.655576705932617,21.8000431060791,13.430862426757812,-0.28249104024355987,-0.6266273317571458,2.820765132487413,0.07980118781788856,0.39266181290508007,7.956715932656731,265088.0,882962.0,2805854.0
2009-03-24,25.144493103027344,21.8687801361084,13.320919036865234,1.9829850379329494,0.31530685372878064,-0.8185877153617627,3.932229660665941,0.09941841200834267,0.6700858477411902,165962.0,757350.0,3662191.0
2009-03-25,26.611257553100582,21.91460227966309,13.276347160339355,5.833342688847609,0.20953223394035714,-0.33460061128310903,34.02788692553185,0.043903757060036554,0.11195756907103023,622576.0,842755.0,2280494.0
2009-03-26,28.343433380126957,22.527477264404297,13.347661972045898,6.509184406524038,2.7966511868205757,0.5371568764003243,42.36948163813569,7.821257860744934,0.2885375098641533,1156700.0,955856.0,2169533.0
2009-03-27,30.871856689453125,22.97997665405273,13.823089599609377,8.920667003945182,2.008655404852755,3.5618794404530973,79.57829979527631,4.034696535444185,12.68698514832247,922181.0,1026283.0,5420212.0
2009-03-30,28.986013412475582,21.215808868408203,12.789032936096191,-6.108616323105087,-7.676978145812874,-7.480647912044258,37.31519338290592,58.93599345128847,55.96009318397212,716480.0,1036796.0,4346619.0
2009-03-31,30.271175384521484,20.264991760253903,12.949492454528809,4.433731378502603,-4.481644390990591,1.2546649870587956,19.657973936718594,20.085136447297426,1.5741842297512476,409992.0,1934193.0,3719883.0
2009-04-01,32.12907409667969,20.73467063903809,13.517034530639648,6.1375175841642315,2.3176860091568274,4.382736065554083,37.66912209592515,5.3716684370413015,19.208375420308478,417670.0,1085780.0,4068767.0
